observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,raw_value,unit_label,reference_year,within_place_rank,comparison_basis,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,uncertainty_class,caveat
painmap-human-mortality-context-v1:COD:unsafe-wash-mortality:2019,COD,COD,Democratic Republic of the Congo,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",52.3,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:COD:road-traffic-mortality:2019,COD,COD,Democratic Republic of the Congo,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,34.9,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:COD:suicide-mortality:2019,COD,COD,Democratic Republic of the Congo,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,8.33,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DNK:air-pollution-mortality:2019,DNK,DNK,Denmark,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,12.9,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DNK:suicide-mortality:2019,DNK,DNK,Denmark,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,11.42,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DNK:unsafe-wash-mortality:2019,DNK,DNK,Denmark,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",4.1,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DNK:road-traffic-mortality:2019,DNK,DNK,Denmark,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,3.7,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DJI:air-pollution-mortality:2019,DJI,DJI,Djibouti,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,177.9,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DJI:unsafe-wash-mortality:2019,DJI,DJI,Djibouti,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",37.6,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DJI:road-traffic-mortality:2019,DJI,DJI,Djibouti,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,23.5,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DJI:suicide-mortality:2019,DJI,DJI,Djibouti,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,8.02,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DMA:road-traffic-mortality:2016,DMA,DMA,Dominica,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,10.9,"deaths per 100,000 population",2016,1,latest_available_mixed_years,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2016,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DOM:road-traffic-mortality:2019,DOM,DOM,Dominican Republic,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,64.6,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DOM:air-pollution-mortality:2019,DOM,DOM,Dominican Republic,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,41.3,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DOM:suicide-mortality:2019,DOM,DOM,Dominican Republic,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,5.83,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:DOM:unsafe-wash-mortality:2019,DOM,DOM,Dominican Republic,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",5.8,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:TLS:air-pollution-mortality:2019,TLS,TLS,East Timor,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,185.6,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:TLS:unsafe-wash-mortality:2019,TLS,TLS,East Timor,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",20.4,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:TLS:road-traffic-mortality:2019,TLS,TLS,East Timor,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,11.9,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:TLS:suicide-mortality:2019,TLS,TLS,East Timor,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,3.81,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ECU:air-pollution-mortality:2019,ECU,ECU,Ecuador,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,28.1,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ECU:road-traffic-mortality:2019,ECU,ECU,Ecuador,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,20.1,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ECU:suicide-mortality:2019,ECU,ECU,Ecuador,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,8.52,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ECU:unsafe-wash-mortality:2019,ECU,ECU,Ecuador,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",4.7,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EGY:air-pollution-mortality:2019,EGY,EGY,Egypt,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,105.6,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EGY:road-traffic-mortality:2019,EGY,EGY,Egypt,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,10.1,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EGY:unsafe-wash-mortality:2019,EGY,EGY,Egypt,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",4.8,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EGY:suicide-mortality:2019,EGY,EGY,Egypt,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,0.91,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SLV:air-pollution-mortality:2019,SLV,SLV,El Salvador,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,40.3,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SLV:road-traffic-mortality:2019,SLV,SLV,El Salvador,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,20.9,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SLV:suicide-mortality:2019,SLV,SLV,El Salvador,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,7.8,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SLV:unsafe-wash-mortality:2019,SLV,SLV,El Salvador,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",6.1,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:GNQ:air-pollution-mortality:2019,GNQ,GNQ,Equatorial Guinea,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,165.7,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:GNQ:unsafe-wash-mortality:2019,GNQ,GNQ,Equatorial Guinea,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",29.7,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:GNQ:road-traffic-mortality:2019,GNQ,GNQ,Equatorial Guinea,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,27.2,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:GNQ:suicide-mortality:2019,GNQ,GNQ,Equatorial Guinea,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,7.71,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ERI:air-pollution-mortality:2019,ERI,ERI,Eritrea,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,237.4,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ERI:unsafe-wash-mortality:2019,ERI,ERI,Eritrea,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",66.5,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ERI:road-traffic-mortality:2019,ERI,ERI,Eritrea,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,37.9,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ERI:suicide-mortality:2019,ERI,ERI,Eritrea,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,13,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EST:suicide-mortality:2019,EST,EST,Estonia,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,15.61,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EST:air-pollution-mortality:2019,EST,EST,Estonia,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,12.8,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EST:road-traffic-mortality:2019,EST,EST,Estonia,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,4.5,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:EST:unsafe-wash-mortality:2019,EST,EST,Estonia,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",2.6,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SWZ:air-pollution-mortality:2019,SWZ,SWZ,Eswatini,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,173.7,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SWZ:unsafe-wash-mortality:2019,SWZ,SWZ,Eswatini,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",46.5,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SWZ:road-traffic-mortality:2019,SWZ,SWZ,Eswatini,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,33.5,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:SWZ:suicide-mortality:2019,SWZ,SWZ,Eswatini,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,28.13,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:ETH:air-pollution-mortality:2019,ETH,ETH,Ethiopia,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,142.5,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
