release_id,iso3,display_name,place_id_candidate,source_group,required_for_canonical,input_status,source_ids,layer_ids,source_vintage,license_id,notes
release-candidate-2026-07-country-context-v0,CAN,Canada,country:CAN,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CAN,Canada,country:CAN,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,CAN,Canada,country:CAN,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,CAN,Canada,country:CAN,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,CAN,Canada,country:CAN,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,CAN,Canada,country:CAN,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,CAN,Canada,country:CAN,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,CCK,Cocos (Keeling) Islands,country:CCK,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,CHE,Switzerland,country:CHE,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,CHL,Chile,country:CHL,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,identity_boundary,True,present_in_current_place_registry,natural-earth-admin0,country-boundary-context,PainMap 2026-05-31.atlas.2 place index,natural-earth-public-domain,Country ISO3 mapped to an indexed PainMap country boundary; candidate place_id remains candidate scoped.
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,wdi_population_land_agriculture,True,partial_present_land_area_snapshot_captured,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,AG.LND.TOTL.K2 observation 2023; retrieved 2026-07-14,world-bank-terms,Land-area input captured and QAed; population and agricultural-land inputs remain pending.
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,owid_land_animals_slaughtered,True,present_source_snapshot_captured_manual_review,owid-land-animals-slaughtered,factory-farmed-animals,latest positive observation 2024; retrieved 2026-07-14,owid-cc-by-third-party-terms,Numeric source row captured; original-provider license and method review remain required.
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,owid_insecticide_use,True,present_source_snapshot_captured_manual_review,owid-insecticide-use,insects-insecticide-proxy,latest positive observation 2023; retrieved 2026-07-14,owid-cc-by-third-party-terms,Numeric source row captured; original-provider license and proxy-method review remain required.
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,CHN,China,country:CHN,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,CIV,Côte d'Ivoire,country:CIV,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,CMR,Cameroon,country:CMR,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,COD,"Congo, The Democratic Republic of the",country:COD,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,COG,Congo,country:COG,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,COK,Cook Islands,country:COK,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,COL,Colombia,country:COL,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,COM,Comoros,country:COM,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,CPV,Cabo Verde,country:CPV,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,CPV,Cabo Verde,country:CPV,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,CPV,Cabo Verde,country:CPV,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,CPV,Cabo Verde,country:CPV,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,CPV,Cabo Verde,country:CPV,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
