candidate_row_id,release_candidate_id,release_id,place_id,iso3,country_name,layer_id,issue_id,metric_id,indicator_id,indicator_name,row_role,evidence_kind,value_type,raw_value,normalized_value,display_value,unit_label,ranking_mode,rank_value,reference_period,reference_period_semantics,source_vintage,method_id,method_version,transform_version,source_ids,source_snapshot_ids,license_id,attribution,uncertainty_class,caveat,comparability_group_id,evidence_compatibility_rule,coverage_status,coverage_reason,missing_inputs,promotion_decision,allowed_use_scope,source_file_checksum,source_file_checksum_algorithm,source_file_byte_size,retrieval_timestamp
wdi-context-isr-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,ISR,ISR,Israel,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,21640,,"21,640 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-ita-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,ITA,ITA,Italy,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,295720,,"295,720 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-jam-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,JAM,JAM,Jamaica,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,10830,,"10,830 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-jor-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,JOR,JOR,Jordan,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,88794,,"88,794 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-jpn-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,JPN,JPN,Japan,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,364569.27,,"364,569.27 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-kaz-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KAZ,KAZ,Kazakhstan,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,2699700,,"2,699,700 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-ken-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KEN,KEN,Kenya,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,580876.3,,"580,876.30 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-kgz-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KGZ,KGZ,Kyrgyzstan,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,191800,,"191,800 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-khm-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KHM,KHM,Cambodia,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,176520,,"176,520 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-kir-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KIR,KIR,Kiribati,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,810,,810 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-kna-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KNA,KNA,Saint Kitts and Nevis,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,260,,260 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-kor-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KOR,KOR,"Korea, Republic of",country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,97600,,"97,600 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-kwt-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,KWT,KWT,Kuwait,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,17820,,"17,820 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-lao-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,LAO,LAO,Lao People's Democratic Republic,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,230800,,"230,800 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-lbn-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,LBN,LBN,Lebanon,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,10230,,"10,230 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-lbr-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,LBR,LBR,Liberia,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,96320,,"96,320 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-lby-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,LBY,LBY,Libya,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,1759540,,"1,759,540 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-lca-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,LCA,LCA,Saint Lucia,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,610,,610 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
wdi-context-lie-ag-lnd-totl-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,LIE,LIE,Liechtenstein,country-context-land-area,issue.wild-animals,land_area_sq_km,AG.LND.TOTL.K2,Land area (sq. km),country_context_land_denominator,direct_context,area,160,,160 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.2""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-land-area,"comparable only as WDI land-area context denominator, not as wild-animal suffering estimate",partial_context_only,WDI land-area context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,fa2511c12343943bacc2bbfe901c64853525a388c599ba0c915a5637a1ae3f80,sha256,3556710,2026-07-07T10:23:50Z
